HEI_code,active,communitary,confessional,filantropic
3189,TRUE,FALSE,FALSE,FALSE
3190,FALSE,FALSE,FALSE,FALSE
3191,FALSE,FALSE,FALSE,FALSE
3192,TRUE,FALSE,FALSE,FALSE
3193,TRUE,FALSE,FALSE,FALSE
3194,TRUE,FALSE,FALSE,FALSE
3203,TRUE,FALSE,FALSE,FALSE
3204,TRUE,FALSE,FALSE,FALSE
3205,TRUE,FALSE,FALSE,FALSE
3209,FALSE,FALSE,FALSE,FALSE
3213,FALSE,FALSE,FALSE,FALSE
3215,FALSE,FALSE,FALSE,FALSE
3216,TRUE,FALSE,FALSE,FALSE
3223,TRUE,FALSE,FALSE,FALSE
3224,FALSE,FALSE,FALSE,FALSE
3225,FALSE,FALSE,FALSE,FALSE
3226,TRUE,FALSE,FALSE,FALSE
3227,FALSE,FALSE,FALSE,FALSE
3228,FALSE,FALSE,FALSE,FALSE
3230,TRUE,FALSE,FALSE,FALSE
3232,TRUE,FALSE,FALSE,FALSE
3238,FALSE,FALSE,FALSE,FALSE
3242,FALSE,FALSE,FALSE,FALSE
3252,TRUE,FALSE,FALSE,FALSE
3268,TRUE,FALSE,FALSE,FALSE
3270,TRUE,FALSE,FALSE,FALSE
3278,FALSE,FALSE,FALSE,FALSE
3279,TRUE,FALSE,FALSE,FALSE
3285,TRUE,FALSE,FALSE,FALSE
3290,FALSE,FALSE,FALSE,FALSE
3293,FALSE,FALSE,FALSE,FALSE
3294,TRUE,FALSE,FALSE,FALSE
3295,TRUE,FALSE,FALSE,FALSE
3299,TRUE,FALSE,FALSE,FALSE
3300,FALSE,FALSE,FALSE,FALSE
3302,TRUE,FALSE,FALSE,FALSE
3303,TRUE,FALSE,FALSE,FALSE
3304,TRUE,FALSE,FALSE,FALSE
3306,TRUE,FALSE,FALSE,FALSE
3307,TRUE,FALSE,FALSE,FALSE
3308,TRUE,FALSE,FALSE,FALSE
3309,FALSE,FALSE,FALSE,FALSE
3310,FALSE,FALSE,FALSE,FALSE
3311,FALSE,FALSE,FALSE,FALSE
3312,FALSE,FALSE,FALSE,FALSE
3313,FALSE,FALSE,FALSE,FALSE
3319,TRUE,FALSE,FALSE,FALSE
3323,TRUE,FALSE,FALSE,FALSE
3332,TRUE,FALSE,FALSE,FALSE
3333,TRUE,FALSE,FALSE,FALSE
3334,FALSE,FALSE,FALSE,FALSE
3336,TRUE,FALSE,FALSE,FALSE
3337,TRUE,FALSE,FALSE,FALSE
3339,TRUE,FALSE,FALSE,FALSE
3360,TRUE,FALSE,FALSE,FALSE
3361,FALSE,FALSE,FALSE,FALSE
3362,FALSE,FALSE,FALSE,FALSE
3363,TRUE,FALSE,FALSE,FALSE
3365,TRUE,FALSE,FALSE,FALSE
3367,FALSE,FALSE,FALSE,FALSE
3368,TRUE,FALSE,FALSE,FALSE
3371,TRUE,FALSE,FALSE,FALSE
3372,TRUE,FALSE,FALSE,FALSE
3375,TRUE,FALSE,FALSE,FALSE
3376,TRUE,FALSE,FALSE,FALSE
3377,TRUE,FALSE,FALSE,FALSE
3380,FALSE,FALSE,FALSE,FALSE
3388,TRUE,FALSE,FALSE,FALSE
3389,TRUE,FALSE,FALSE,FALSE
3390,FALSE,FALSE,FALSE,FALSE
3392,FALSE,FALSE,FALSE,FALSE
3393,TRUE,FALSE,FALSE,FALSE
3394,FALSE,FALSE,FALSE,FALSE
3396,TRUE,FALSE,FALSE,FALSE
3397,TRUE,FALSE,FALSE,FALSE
3400,TRUE,FALSE,FALSE,FALSE
3411,FALSE,FALSE,FALSE,FALSE
3415,FALSE,FALSE,FALSE,FALSE
3420,FALSE,FALSE,FALSE,FALSE
3427,TRUE,FALSE,FALSE,FALSE
3428,TRUE,FALSE,FALSE,FALSE
3430,TRUE,FALSE,FALSE,FALSE
3431,TRUE,FALSE,FALSE,FALSE
3432,TRUE,FALSE,FALSE,FALSE
3433,FALSE,FALSE,FALSE,FALSE
3434,TRUE,FALSE,FALSE,FALSE
3436,TRUE,FALSE,FALSE,FALSE
3437,TRUE,FALSE,FALSE,FALSE
3443,TRUE,FALSE,FALSE,FALSE
3448,TRUE,FALSE,FALSE,FALSE
3456,TRUE,FALSE,FALSE,FALSE
3459,FALSE,FALSE,FALSE,FALSE
3460,FALSE,FALSE,FALSE,FALSE
3461,FALSE,FALSE,FALSE,FALSE
3462,FALSE,FALSE,FALSE,FALSE
3463,FALSE,FALSE,FALSE,FALSE
3464,FALSE,FALSE,FALSE,FALSE
3465,FALSE,FALSE,FALSE,FALSE
3466,FALSE,FALSE,FALSE,FALSE
3467,FALSE,FALSE,FALSE,FALSE
3469,FALSE,FALSE,FALSE,FALSE
3470,FALSE,FALSE,FALSE,FALSE
3471,FALSE,FALSE,FALSE,FALSE
3472,FALSE,FALSE,FALSE,FALSE
3476,FALSE,FALSE,FALSE,FALSE
3477,FALSE,FALSE,FALSE,FALSE
3478,FALSE,FALSE,FALSE,FALSE
3479,FALSE,FALSE,FALSE,FALSE
3480,FALSE,FALSE,FALSE,FALSE
3482,FALSE,FALSE,FALSE,FALSE
3483,FALSE,FALSE,FALSE,FALSE
3484,FALSE,FALSE,FALSE,FALSE
3485,FALSE,FALSE,FALSE,FALSE
3486,FALSE,FALSE,FALSE,FALSE
3487,FALSE,FALSE,FALSE,FALSE
3488,TRUE,FALSE,FALSE,FALSE
3489,FALSE,FALSE,FALSE,FALSE
3490,FALSE,FALSE,FALSE,FALSE
3495,TRUE,FALSE,FALSE,FALSE
3501,FALSE,FALSE,FALSE,FALSE
3502,FALSE,FALSE,FALSE,FALSE
3506,FALSE,FALSE,FALSE,FALSE
3507,FALSE,FALSE,FALSE,FALSE
3509,TRUE,FALSE,FALSE,FALSE
3513,TRUE,FALSE,FALSE,FALSE
3514,TRUE,FALSE,FALSE,FALSE
3515,TRUE,FALSE,FALSE,FALSE
3516,TRUE,FALSE,FALSE,FALSE
3518,TRUE,FALSE,FALSE,FALSE
3522,TRUE,FALSE,FALSE,FALSE
3523,TRUE,FALSE,FALSE,FALSE
3525,TRUE,FALSE,FALSE,FALSE
3526,FALSE,FALSE,FALSE,FALSE
3527,FALSE,FALSE,FALSE,FALSE
3529,TRUE,FALSE,TRUE,FALSE
3530,FALSE,FALSE,FALSE,FALSE
3533,TRUE,FALSE,FALSE,FALSE
3536,TRUE,FALSE,FALSE,FALSE
3538,FALSE,FALSE,FALSE,FALSE
3541,TRUE,FALSE,FALSE,FALSE
3542,TRUE,FALSE,FALSE,FALSE
3543,TRUE,TRUE,FALSE,FALSE
3549,FALSE,FALSE,FALSE,FALSE
3568,FALSE,FALSE,FALSE,FALSE
3573,TRUE,FALSE,FALSE,FALSE
3584,TRUE,FALSE,FALSE,FALSE
3585,TRUE,FALSE,FALSE,FALSE
3587,TRUE,FALSE,FALSE,FALSE
3588,TRUE,FALSE,FALSE,FALSE
3590,TRUE,FALSE,FALSE,FALSE
3595,FALSE,FALSE,FALSE,FALSE
3596,FALSE,FALSE,FALSE,FALSE
3602,TRUE,FALSE,FALSE,FALSE
3603,TRUE,FALSE,FALSE,FALSE
3604,FALSE,FALSE,FALSE,FALSE
3607,TRUE,FALSE,FALSE,FALSE
3609,TRUE,FALSE,FALSE,FALSE
3610,TRUE,FALSE,FALSE,FALSE
3611,FALSE,FALSE,FALSE,FALSE
3612,TRUE,FALSE,FALSE,FALSE
3613,TRUE,FALSE,FALSE,FALSE
3614,TRUE,FALSE,FALSE,FALSE
3615,TRUE,TRUE,FALSE,FALSE
3617,TRUE,FALSE,FALSE,FALSE
3618,TRUE,FALSE,FALSE,FALSE
3625,TRUE,FALSE,FALSE,FALSE
3631,TRUE,FALSE,FALSE,FALSE
3640,FALSE,FALSE,FALSE,FALSE
3641,TRUE,TRUE,FALSE,FALSE
3643,FALSE,FALSE,FALSE,FALSE
3644,TRUE,FALSE,FALSE,FALSE
3647,FALSE,FALSE,FALSE,FALSE
3648,TRUE,FALSE,FALSE,FALSE
3649,TRUE,FALSE,FALSE,FALSE
3657,TRUE,FALSE,FALSE,FALSE
3663,FALSE,FALSE,FALSE,FALSE
3667,FALSE,FALSE,FALSE,FALSE
3669,TRUE,FALSE,FALSE,FALSE
3675,TRUE,FALSE,FALSE,FALSE
3678,FALSE,FALSE,FALSE,FALSE
3680,TRUE,FALSE,FALSE,FALSE
3682,TRUE,FALSE,FALSE,FALSE
3683,FALSE,FALSE,FALSE,FALSE
3684,FALSE,FALSE,FALSE,FALSE
3687,FALSE,FALSE,FALSE,FALSE
3688,TRUE,FALSE,FALSE,FALSE
3690,TRUE,FALSE,FALSE,FALSE
3691,TRUE,FALSE,FALSE,FALSE
3692,TRUE,FALSE,FALSE,FALSE
3693,FALSE,FALSE,FALSE,FALSE
3697,TRUE,FALSE,FALSE,FALSE
3699,FALSE,FALSE,FALSE,FALSE
3710,TRUE,FALSE,FALSE,FALSE
3716,TRUE,FALSE,FALSE,FALSE
3724,TRUE,FALSE,FALSE,FALSE
3732,FALSE,FALSE,FALSE,FALSE
3741,TRUE,FALSE,FALSE,FALSE
3743,TRUE,FALSE,FALSE,FALSE
3746,TRUE,FALSE,FALSE,FALSE
3749,FALSE,FALSE,FALSE,FALSE
3752,FALSE,FALSE,FALSE,FALSE
3753,TRUE,FALSE,FALSE,FALSE
3754,TRUE,FALSE,FALSE,FALSE
3756,TRUE,FALSE,FALSE,FALSE
3757,TRUE,FALSE,FALSE,FALSE
3758,TRUE,FALSE,FALSE,FALSE
3760,FALSE,FALSE,FALSE,FALSE
3768,TRUE,FALSE,FALSE,FALSE
3769,TRUE,FALSE,FALSE,FALSE
3770,TRUE,FALSE,FALSE,FALSE
3772,FALSE,FALSE,FALSE,FALSE
3774,TRUE,FALSE,FALSE,FALSE
3775,FALSE,FALSE,FALSE,FALSE
3776,FALSE,FALSE,FALSE,FALSE
3777,TRUE,FALSE,FALSE,FALSE
3778,TRUE,FALSE,FALSE,FALSE
3779,TRUE,FALSE,FALSE,FALSE
3781,FALSE,FALSE,FALSE,FALSE
3782,TRUE,FALSE,FALSE,FALSE
3783,TRUE,FALSE,FALSE,FALSE
3784,FALSE,FALSE,FALSE,FALSE
3785,TRUE,FALSE,FALSE,FALSE
3786,TRUE,FALSE,FALSE,FALSE
3787,TRUE,FALSE,FALSE,FALSE
3788,FALSE,FALSE,FALSE,FALSE
3789,TRUE,FALSE,FALSE,FALSE
3790,FALSE,FALSE,FALSE,FALSE
3793,TRUE,FALSE,FALSE,FALSE
3794,FALSE,FALSE,FALSE,FALSE
3797,TRUE,FALSE,FALSE,FALSE
3798,FALSE,FALSE,FALSE,FALSE
3803,FALSE,FALSE,FALSE,FALSE
3804,TRUE,FALSE,FALSE,FALSE
3805,TRUE,FALSE,FALSE,FALSE
3807,FALSE,FALSE,FALSE,FALSE
3815,TRUE,FALSE,FALSE,FALSE
3817,TRUE,FALSE,FALSE,FALSE
3823,TRUE,FALSE,FALSE,FALSE
3826,FALSE,FALSE,FALSE,FALSE
3830,FALSE,FALSE,FALSE,FALSE
3835,TRUE,FALSE,FALSE,FALSE
3837,TRUE,FALSE,FALSE,FALSE
3838,TRUE,FALSE,FALSE,FALSE
3839,TRUE,FALSE,FALSE,FALSE
3840,TRUE,FALSE,FALSE,FALSE
3847,TRUE,FALSE,FALSE,FALSE
3849,TRUE,FALSE,FALSE,FALSE
3853,TRUE,FALSE,FALSE,FALSE
3854,TRUE,FALSE,FALSE,FALSE
3862,TRUE,FALSE,FALSE,FALSE
3863,FALSE,FALSE,FALSE,FALSE
3864,TRUE,FALSE,FALSE,FALSE
3866,TRUE,FALSE,FALSE,FALSE
3867,TRUE,FALSE,FALSE,FALSE
3869,TRUE,FALSE,FALSE,FALSE
3872,FALSE,FALSE,FALSE,FALSE
3874,FALSE,FALSE,FALSE,FALSE
3875,TRUE,FALSE,FALSE,FALSE
3876,TRUE,FALSE,FALSE,FALSE
3877,TRUE,FALSE,FALSE,FALSE
3878,TRUE,FALSE,FALSE,FALSE
3879,TRUE,FALSE,FALSE,FALSE
3881,TRUE,FALSE,FALSE,FALSE
3882,FALSE,FALSE,FALSE,FALSE
3896,TRUE,FALSE,FALSE,FALSE
3920,TRUE,FALSE,FALSE,FALSE
3921,TRUE,FALSE,FALSE,FALSE
3930,TRUE,FALSE,FALSE,FALSE
3933,TRUE,FALSE,FALSE,FALSE
3936,TRUE,FALSE,FALSE,FALSE
3937,TRUE,FALSE,FALSE,FALSE
3939,TRUE,FALSE,FALSE,FALSE
3940,TRUE,FALSE,FALSE,FALSE
3946,TRUE,FALSE,FALSE,FALSE
3947,TRUE,FALSE,FALSE,FALSE
3948,TRUE,FALSE,FALSE,FALSE
3951,FALSE,FALSE,FALSE,FALSE
3954,TRUE,FALSE,FALSE,FALSE
3955,TRUE,FALSE,FALSE,FALSE
3961,FALSE,FALSE,FALSE,FALSE
3962,TRUE,FALSE,FALSE,FALSE
3963,FALSE,FALSE,FALSE,FALSE
3964,FALSE,FALSE,FALSE,FALSE
3966,TRUE,FALSE,FALSE,FALSE
3970,FALSE,FALSE,FALSE,FALSE
3972,TRUE,FALSE,FALSE,FALSE
3973,FALSE,FALSE,FALSE,FALSE
3974,TRUE,FALSE,FALSE,FALSE
3975,FALSE,FALSE,FALSE,FALSE
3976,FALSE,FALSE,FALSE,FALSE
3977,TRUE,FALSE,FALSE,FALSE
3978,TRUE,FALSE,FALSE,FALSE
3979,FALSE,FALSE,FALSE,FALSE
3980,TRUE,FALSE,FALSE,FALSE
3981,FALSE,FALSE,FALSE,FALSE
3982,FALSE,FALSE,FALSE,FALSE
3983,TRUE,FALSE,FALSE,FALSE
3984,TRUE,FALSE,FALSE,FALSE
3985,TRUE,FALSE,FALSE,FALSE
3986,TRUE,FALSE,FALSE,FALSE
3987,TRUE,FALSE,FALSE,FALSE
3989,FALSE,FALSE,FALSE,FALSE
3990,FALSE,FALSE,FALSE,FALSE
3991,FALSE,FALSE,FALSE,FALSE
3992,FALSE,FALSE,FALSE,FALSE
3993,FALSE,FALSE,FALSE,FALSE
3994,FALSE,FALSE,FALSE,FALSE
3995,FALSE,FALSE,FALSE,FALSE
3996,TRUE,FALSE,FALSE,FALSE
3998,TRUE,FALSE,FALSE,FALSE
4000,TRUE,FALSE,FALSE,FALSE
4004,FALSE,FALSE,FALSE,FALSE
4005,FALSE,FALSE,FALSE,FALSE
4006,TRUE,FALSE,FALSE,FALSE
4007,TRUE,FALSE,FALSE,FALSE
4008,FALSE,FALSE,FALSE,FALSE
4009,TRUE,FALSE,FALSE,FALSE
4010,TRUE,TRUE,TRUE,FALSE
4013,TRUE,FALSE,FALSE,FALSE
4016,TRUE,FALSE,FALSE,FALSE
4017,TRUE,FALSE,FALSE,FALSE
4020,TRUE,FALSE,FALSE,FALSE
4021,TRUE,FALSE,FALSE,FALSE
4022,TRUE,FALSE,FALSE,FALSE
4023,TRUE,FALSE,FALSE,FALSE
4024,TRUE,FALSE,FALSE,FALSE
4025,TRUE,FALSE,FALSE,FALSE
4026,TRUE,FALSE,FALSE,FALSE
4028,FALSE,FALSE,FALSE,FALSE
4029,TRUE,FALSE,FALSE,FALSE
4030,TRUE,FALSE,FALSE,FALSE
4033,FALSE,FALSE,FALSE,FALSE
4036,FALSE,FALSE,FALSE,FALSE
4037,TRUE,FALSE,FALSE,FALSE
4038,FALSE,FALSE,FALSE,FALSE
4040,FALSE,FALSE,FALSE,FALSE
4042,TRUE,FALSE,FALSE,FALSE
4043,FALSE,FALSE,FALSE,FALSE
4044,FALSE,FALSE,FALSE,FALSE
4045,TRUE,FALSE,FALSE,FALSE
4053,TRUE,FALSE,FALSE,FALSE
4059,TRUE,FALSE,FALSE,FALSE
4061,FALSE,FALSE,FALSE,FALSE
4064,FALSE,FALSE,FALSE,FALSE
4065,FALSE,FALSE,FALSE,FALSE
4066,TRUE,FALSE,FALSE,FALSE
4068,TRUE,FALSE,FALSE,FALSE
4069,FALSE,FALSE,FALSE,FALSE
4070,FALSE,FALSE,FALSE,FALSE
4071,FALSE,FALSE,FALSE,FALSE
4073,FALSE,FALSE,FALSE,FALSE
4077,TRUE,FALSE,FALSE,FALSE
4079,TRUE,FALSE,FALSE,FALSE
4086,TRUE,FALSE,FALSE,FALSE
4090,TRUE,FALSE,FALSE,FALSE
4091,FALSE,FALSE,FALSE,FALSE
4092,FALSE,FALSE,FALSE,FALSE
4093,TRUE,FALSE,FALSE,FALSE
4094,TRUE,FALSE,FALSE,FALSE
4095,FALSE,FALSE,FALSE,FALSE
4096,TRUE,FALSE,FALSE,FALSE
4097,TRUE,FALSE,FALSE,FALSE
4098,TRUE,FALSE,FALSE,FALSE
4099,FALSE,FALSE,FALSE,FALSE
4100,TRUE,FALSE,FALSE,FALSE
4101,TRUE,FALSE,FALSE,FALSE
4102,FALSE,FALSE,FALSE,FALSE
4104,TRUE,FALSE,FALSE,FALSE
4107,TRUE,FALSE,FALSE,FALSE
4108,TRUE,FALSE,FALSE,FALSE
4113,TRUE,FALSE,FALSE,FALSE
4118,TRUE,FALSE,FALSE,FALSE
4121,TRUE,FALSE,FALSE,FALSE
4123,TRUE,FALSE,FALSE,FALSE
4126,TRUE,FALSE,FALSE,FALSE
4135,FALSE,FALSE,FALSE,FALSE
4136,FALSE,FALSE,FALSE,FALSE
4138,TRUE,FALSE,FALSE,FALSE
4141,TRUE,FALSE,FALSE,FALSE
4146,FALSE,FALSE,FALSE,FALSE
4148,FALSE,FALSE,FALSE,FALSE
4149,FALSE,FALSE,FALSE,FALSE
4150,TRUE,FALSE,FALSE,FALSE
4153,TRUE,FALSE,FALSE,FALSE
4157,TRUE,FALSE,FALSE,FALSE
4162,TRUE,FALSE,FALSE,FALSE
4163,TRUE,TRUE,FALSE,FALSE
4166,TRUE,FALSE,FALSE,FALSE
4167,TRUE,FALSE,FALSE,FALSE
4169,TRUE,FALSE,FALSE,FALSE
4173,TRUE,FALSE,FALSE,FALSE
4175,FALSE,FALSE,FALSE,FALSE
4178,FALSE,FALSE,FALSE,FALSE
4179,TRUE,FALSE,FALSE,FALSE
4185,TRUE,FALSE,FALSE,FALSE
4195,FALSE,FALSE,FALSE,FALSE
4197,TRUE,FALSE,FALSE,FALSE
4198,TRUE,FALSE,FALSE,FALSE
4199,FALSE,FALSE,FALSE,FALSE
4200,FALSE,FALSE,FALSE,FALSE
4201,TRUE,FALSE,FALSE,FALSE
4204,FALSE,FALSE,FALSE,FALSE
4209,FALSE,FALSE,FALSE,FALSE
4210,FALSE,FALSE,FALSE,FALSE
4211,TRUE,FALSE,FALSE,FALSE
4218,TRUE,FALSE,FALSE,FALSE
4219,TRUE,FALSE,FALSE,FALSE
4220,FALSE,FALSE,FALSE,FALSE
4221,FALSE,FALSE,FALSE,FALSE
4222,FALSE,FALSE,FALSE,FALSE
4239,FALSE,FALSE,FALSE,FALSE
4250,FALSE,FALSE,FALSE,FALSE
4251,TRUE,FALSE,FALSE,FALSE
4252,FALSE,FALSE,FALSE,FALSE
4253,FALSE,FALSE,FALSE,FALSE
4254,FALSE,FALSE,FALSE,FALSE
4255,TRUE,FALSE,FALSE,FALSE
4256,TRUE,FALSE,FALSE,FALSE
4257,TRUE,FALSE,FALSE,FALSE
4259,TRUE,FALSE,FALSE,FALSE
4261,TRUE,FALSE,FALSE,FALSE
4277,TRUE,FALSE,FALSE,FALSE
4289,TRUE,FALSE,FALSE,FALSE
4293,TRUE,FALSE,FALSE,FALSE
4294,TRUE,FALSE,FALSE,FALSE
4295,FALSE,FALSE,FALSE,FALSE
4322,FALSE,FALSE,FALSE,FALSE
4329,TRUE,FALSE,FALSE,FALSE
4330,TRUE,FALSE,FALSE,FALSE
4355,TRUE,FALSE,FALSE,FALSE
4356,TRUE,FALSE,FALSE,FALSE
4357,TRUE,FALSE,FALSE,FALSE
4358,TRUE,FALSE,FALSE,FALSE
4359,FALSE,FALSE,FALSE,FALSE
4360,FALSE,FALSE,FALSE,FALSE
4362,TRUE,FALSE,FALSE,FALSE
4367,TRUE,FALSE,FALSE,FALSE
4371,FALSE,FALSE,FALSE,FALSE
4379,FALSE,FALSE,FALSE,FALSE
4389,FALSE,FALSE,FALSE,FALSE
4394,FALSE,FALSE,FALSE,FALSE
4395,FALSE,FALSE,FALSE,FALSE
4396,TRUE,FALSE,FALSE,FALSE
4398,TRUE,FALSE,FALSE,FALSE
4399,TRUE,FALSE,FALSE,FALSE
4411,TRUE,FALSE,FALSE,FALSE
4416,TRUE,FALSE,FALSE,FALSE
4417,FALSE,FALSE,FALSE,FALSE
4420,TRUE,FALSE,FALSE,FALSE
4421,FALSE,FALSE,FALSE,FALSE
4422,FALSE,FALSE,FALSE,FALSE
4428,TRUE,FALSE,FALSE,FALSE
4429,TRUE,FALSE,FALSE,FALSE
4431,TRUE,FALSE,FALSE,FALSE
4435,FALSE,FALSE,FALSE,FALSE
4442,FALSE,FALSE,FALSE,FALSE
4443,TRUE,FALSE,FALSE,FALSE
4446,FALSE,FALSE,FALSE,FALSE
4450,TRUE,FALSE,FALSE,FALSE
4452,TRUE,FALSE,FALSE,FALSE
4454,FALSE,FALSE,FALSE,FALSE
4460,TRUE,FALSE,FALSE,FALSE
4492,TRUE,FALSE,FALSE,FALSE
4493,FALSE,FALSE,FALSE,FALSE
4495,TRUE,FALSE,FALSE,FALSE
4496,TRUE,FALSE,FALSE,FALSE
4501,FALSE,FALSE,FALSE,FALSE
4502,TRUE,FALSE,FALSE,FALSE
4503,TRUE,FALSE,FALSE,FALSE
4504,TRUE,FALSE,FALSE,FALSE
4518,TRUE,FALSE,FALSE,FALSE
4522,TRUE,FALSE,FALSE,FALSE
4530,TRUE,FALSE,FALSE,FALSE
4531,TRUE,FALSE,TRUE,FALSE
4532,TRUE,FALSE,FALSE,FALSE
4533,TRUE,FALSE,FALSE,FALSE
4534,TRUE,FALSE,FALSE,FALSE
4538,TRUE,FALSE,FALSE,FALSE
4539,FALSE,FALSE,FALSE,FALSE
4544,FALSE,FALSE,FALSE,FALSE
4566,TRUE,FALSE,FALSE,FALSE
4567,TRUE,FALSE,FALSE,FALSE
4582,FALSE,FALSE,FALSE,FALSE
4584,FALSE,FALSE,FALSE,FALSE
4586,TRUE,FALSE,FALSE,FALSE
4588,TRUE,FALSE,FALSE,FALSE
4590,FALSE,FALSE,FALSE,FALSE
4592,FALSE,FALSE,FALSE,FALSE
4594,TRUE,FALSE,FALSE,FALSE
4596,TRUE,FALSE,FALSE,FALSE
4597,TRUE,FALSE,FALSE,FALSE
4598,FALSE,FALSE,FALSE,FALSE
4605,FALSE,FALSE,FALSE,FALSE
4606,FALSE,FALSE,FALSE,FALSE
4610,TRUE,FALSE,FALSE,FALSE
4613,TRUE,FALSE,FALSE,FALSE
4616,TRUE,FALSE,FALSE,FALSE
4629,TRUE,FALSE,FALSE,FALSE
4630,FALSE,FALSE,FALSE,FALSE
4631,FALSE,FALSE,FALSE,FALSE
4632,TRUE,FALSE,FALSE,FALSE
4633,TRUE,FALSE,FALSE,FALSE
4634,FALSE,FALSE,FALSE,FALSE
4652,TRUE,FALSE,FALSE,FALSE
4655,TRUE,FALSE,FALSE,FALSE
4656,TRUE,FALSE,FALSE,FALSE
4661,TRUE,FALSE,FALSE,FALSE
4667,FALSE,FALSE,FALSE,FALSE
4669,TRUE,FALSE,FALSE,FALSE
4672,FALSE,FALSE,FALSE,FALSE
4674,TRUE,FALSE,FALSE,FALSE
4681,TRUE,FALSE,FALSE,FALSE
4693,FALSE,FALSE,FALSE,FALSE
4699,TRUE,FALSE,FALSE,FALSE
4700,TRUE,FALSE,FALSE,FALSE
4702,TRUE,FALSE,FALSE,FALSE
4703,FALSE,FALSE,FALSE,FALSE
4714,TRUE,FALSE,FALSE,FALSE
4721,FALSE,FALSE,FALSE,FALSE
4722,TRUE,FALSE,FALSE,FALSE
4724,TRUE,FALSE,FALSE,FALSE
4725,TRUE,FALSE,FALSE,FALSE
4729,TRUE,TRUE,FALSE,FALSE
4731,TRUE,FALSE,FALSE,FALSE
4732,TRUE,FALSE,FALSE,FALSE
4737,FALSE,FALSE,FALSE,FALSE
4739,FALSE,FALSE,FALSE,FALSE
4740,TRUE,FALSE,FALSE,FALSE
4742,TRUE,FALSE,FALSE,FALSE
4746,FALSE,FALSE,FALSE,FALSE
4747,TRUE,FALSE,FALSE,FALSE
4748,FALSE,FALSE,FALSE,FALSE
4751,TRUE,FALSE,FALSE,FALSE
4756,TRUE,FALSE,FALSE,FALSE
4765,TRUE,FALSE,FALSE,FALSE
4766,TRUE,FALSE,FALSE,FALSE
4771,FALSE,FALSE,FALSE,FALSE
4772,FALSE,FALSE,FALSE,FALSE
4773,TRUE,FALSE,FALSE,FALSE
4777,TRUE,FALSE,FALSE,FALSE
4780,TRUE,FALSE,FALSE,FALSE
4784,TRUE,FALSE,FALSE,FALSE
4785,TRUE,FALSE,FALSE,FALSE
4786,TRUE,FALSE,FALSE,FALSE
4787,FALSE,FALSE,FALSE,FALSE
4788,FALSE,FALSE,FALSE,FALSE
4789,FALSE,FALSE,FALSE,FALSE
4791,TRUE,FALSE,FALSE,FALSE
4793,TRUE,FALSE,FALSE,FALSE
4794,FALSE,FALSE,FALSE,FALSE
4800,FALSE,FALSE,FALSE,FALSE
4810,TRUE,FALSE,FALSE,FALSE
4814,TRUE,FALSE,FALSE,FALSE
4815,TRUE,FALSE,FALSE,FALSE
4817,FALSE,FALSE,FALSE,FALSE
4819,FALSE,FALSE,FALSE,FALSE
4820,TRUE,FALSE,FALSE,FALSE
4821,TRUE,FALSE,FALSE,FALSE
4823,FALSE,FALSE,FALSE,FALSE
4826,TRUE,FALSE,FALSE,FALSE
4829,TRUE,FALSE,FALSE,FALSE
4832,FALSE,FALSE,FALSE,FALSE
4836,TRUE,FALSE,FALSE,FALSE
4846,TRUE,FALSE,FALSE,FALSE
4847,TRUE,FALSE,FALSE,FALSE
4848,FALSE,FALSE,FALSE,FALSE
4849,TRUE,FALSE,FALSE,FALSE
4858,TRUE,FALSE,FALSE,FALSE
4859,FALSE,FALSE,FALSE,FALSE
4863,TRUE,FALSE,FALSE,FALSE
4865,TRUE,FALSE,FALSE,FALSE
4867,TRUE,FALSE,FALSE,FALSE
4868,FALSE,FALSE,FALSE,FALSE
4869,FALSE,FALSE,FALSE,FALSE
4871,FALSE,FALSE,FALSE,FALSE
4873,TRUE,FALSE,FALSE,FALSE
4878,TRUE,FALSE,FALSE,FALSE
4889,TRUE,FALSE,FALSE,FALSE
4899,FALSE,FALSE,FALSE,FALSE
4901,TRUE,FALSE,FALSE,FALSE
4902,TRUE,FALSE,FALSE,FALSE
4910,TRUE,FALSE,FALSE,FALSE
4915,TRUE,FALSE,FALSE,FALSE
4917,FALSE,FALSE,FALSE,FALSE
4922,TRUE,FALSE,FALSE,FALSE
4925,TRUE,FALSE,FALSE,FALSE
4926,TRUE,FALSE,FALSE,FALSE
4938,TRUE,TRUE,FALSE,FALSE
4943,TRUE,FALSE,FALSE,FALSE
4945,TRUE,FALSE,FALSE,FALSE
4950,FALSE,FALSE,FALSE,FALSE
4959,TRUE,FALSE,FALSE,FALSE
4961,FALSE,FALSE,FALSE,FALSE
4962,TRUE,FALSE,FALSE,FALSE
4964,TRUE,FALSE,FALSE,FALSE
4969,TRUE,FALSE,FALSE,FALSE
4982,TRUE,FALSE,FALSE,FALSE
4983,TRUE,FALSE,FALSE,FALSE
4992,TRUE,FALSE,FALSE,FALSE
4995,TRUE,FALSE,FALSE,FALSE
4998,FALSE,FALSE,FALSE,FALSE
5000,TRUE,FALSE,FALSE,FALSE
5008,TRUE,FALSE,FALSE,FALSE
5013,TRUE,FALSE,FALSE,FALSE
5015,TRUE,FALSE,FALSE,FALSE
5016,TRUE,FALSE,FALSE,FALSE
5017,TRUE,FALSE,FALSE,FALSE
